gene	true_lfc	is_de
gene185	0	FALSE
gene186	0	FALSE
gene187	0	FALSE
gene188	0	FALSE
gene189	0	FALSE
gene190	0.855067418713588	TRUE
gene191	0	FALSE
gene192	0	FALSE
gene193	0	FALSE
gene194	0	FALSE
gene195	0	FALSE
gene196	0	FALSE
gene197	0	FALSE
gene198	0	FALSE
gene199	0	FALSE
gene200	-2.08809211902553	TRUE
gene201	0	FALSE
gene202	0	FALSE
gene203	0	FALSE
gene204	0	FALSE
gene205	0	FALSE
gene206	0	FALSE
gene207	0	FALSE
gene208	0	FALSE
gene209	0	FALSE
gene210	0	FALSE
gene211	0	FALSE
gene212	0	FALSE
gene213	0	FALSE
gene214	0	FALSE
gene215	1.78760904434603	TRUE
gene216	0	FALSE
gene217	0	FALSE
gene218	0	FALSE
gene219	0	FALSE
gene220	2.52811506728176	TRUE
gene221	0	FALSE
gene222	0	FALSE
gene223	0	FALSE
gene224	0	FALSE
gene225	0	FALSE
gene226	0	FALSE
gene227	0	FALSE
gene228	0	FALSE
gene229	0	FALSE
gene230	0	FALSE
gene231	0	FALSE
gene232	0	FALSE
gene233	0	FALSE
gene234	0	FALSE
gene235	0	FALSE
gene236	0	FALSE
gene237	0	FALSE
gene238	0	FALSE
gene239	-1.45028025645297	TRUE
gene240	0	FALSE
gene241	0	FALSE
gene242	0	FALSE
gene243	0	FALSE
gene244	0	FALSE
gene245	-2.31955216464121	TRUE
gene246	0	FALSE
gene247	0	FALSE
gene248	0	FALSE
gene249	0	FALSE
gene250	0	FALSE
gene251	0	FALSE
gene252	0	FALSE
gene253	0	FALSE
gene254	0	FALSE
gene255	0	FALSE
gene256	0	FALSE
gene257	1.30712224217132	TRUE
gene258	0	FALSE
gene259	0	FALSE
gene260	0	FALSE
gene261	0	FALSE
gene262	0	FALSE
gene263	0	FALSE
gene264	0	FALSE
gene265	0	FALSE
gene266	-0.964172236213926	TRUE
gene267	0	FALSE
gene268	0	FALSE
gene269	0	FALSE
gene270	0	FALSE
gene271	0	FALSE
gene272	0	FALSE
gene273	0	FALSE
gene274	0	FALSE
gene275	0	FALSE
gene276	0	FALSE
gene277	0	FALSE
gene278	0	FALSE
gene279	0	FALSE
gene280	0	FALSE
gene281	0	FALSE
gene282	0	FALSE
gene283	0	FALSE
gene284	0	FALSE
gene285	0	FALSE
gene286	0	FALSE
gene287	0	FALSE
gene288	0	FALSE
gene289	0	FALSE
gene290	0	FALSE
gene291	0	FALSE
gene292	0	FALSE
gene293	0	FALSE
gene294	0	FALSE
gene295	0	FALSE
gene296	0	FALSE
gene297	0	FALSE
gene298	0	FALSE
gene299	0	FALSE
gene300	0	FALSE
gene301	0	FALSE
gene302	0	FALSE
gene303	0	FALSE
gene304	0	FALSE
gene305	0	FALSE
gene306	0	FALSE
gene307	1.42103934811894	TRUE
gene308	0	FALSE
gene309	0	FALSE
gene310	0	FALSE
gene311	0	FALSE
gene312	0	FALSE
gene313	0	FALSE
gene314	0	FALSE
gene315	0	FALSE
gene316	2.64153348037507	TRUE
gene317	-2.17610164708458	TRUE
gene318	0	FALSE
gene319	0	FALSE
gene320	0	FALSE
gene321	0	FALSE
gene322	0	FALSE
gene323	1.55632207141025	TRUE
gene324	2.7876434767968	TRUE
gene325	0	FALSE
gene326	0	FALSE
gene327	0	FALSE
gene328	1.41530555376085	TRUE
gene329	0	FALSE
gene330	0	FALSE
gene331	0	FALSE
gene332	0	FALSE
gene333	0	FALSE
gene334	0	FALSE
gene335	0	FALSE
gene336	0	FALSE
gene337	0	FALSE
gene338	0	FALSE
gene339	0	FALSE
gene340	0	FALSE
gene341	0	FALSE
gene342	-2.56391982984496	TRUE
gene343	-0.999355003936216	TRUE
gene344	0	FALSE
gene345	0	FALSE
gene346	0	FALSE
gene347	0	FALSE
gene348	0	FALSE
gene349	0	FALSE
gene350	0	FALSE
gene351	0	FALSE
gene352	0	FALSE
gene353	0	FALSE
gene354	0	FALSE
gene355	0	FALSE
gene356	0	FALSE
gene357	0	FALSE
gene358	0	FALSE
gene359	0	FALSE
gene360	0	FALSE
gene361	0	FALSE
gene362	0	FALSE
gene363	0	FALSE
gene364	0	FALSE
gene365	0	FALSE
gene366	0	FALSE
gene367	0	FALSE
gene368	0	FALSE
gene369	0	FALSE
gene370	0	FALSE
gene371	0	FALSE
gene372	0	FALSE
gene373	0	FALSE
gene374	0	FALSE
gene375	0	FALSE
gene376	0	FALSE
gene377	0	FALSE
gene378	0	FALSE
gene379	0	FALSE
gene380	0	FALSE
gene381	0	FALSE
gene382	0.846121099137235	TRUE
gene383	0	FALSE
gene384	0	FALSE
gene385	0	FALSE
gene386	0	FALSE
gene387	0	FALSE
gene388	0	FALSE
gene389	0	FALSE
gene390	0	FALSE
gene391	0	FALSE
gene392	0	FALSE
gene393	0	FALSE
gene394	0	FALSE
gene395	0	FALSE
gene396	0	FALSE
gene397	0	FALSE
gene398	0	FALSE
gene399	0	FALSE
gene400	2.57175335224019	TRUE
gene401	0	FALSE
gene402	0	FALSE
gene403	0	FALSE
gene404	0	FALSE
gene405	0	FALSE
gene406	0	FALSE
gene407	-1.91574396140641	TRUE
gene408	0	FALSE
gene409	0	FALSE
gene410	1.71553984255297	TRUE
gene411	0	FALSE
gene412	0	FALSE
gene413	2.42506321967812	TRUE
gene414	0	FALSE
gene415	1.41217458236497	TRUE
gene416	0	FALSE
gene417	0	FALSE
gene418	0	FALSE
gene419	0	FALSE
gene420	0	FALSE
gene421	-1.48853479890386	TRUE
gene422	0	FALSE
gene423	0	FALSE
gene424	0	FALSE
gene425	0	FALSE
gene426	0	FALSE
gene427	0	FALSE
gene428	0	FALSE
gene429	0	FALSE
gene430	2.70821467327187	TRUE
gene431	0	FALSE
gene432	0	FALSE
gene433	0	FALSE
gene434	0	FALSE
gene435	0	FALSE
gene436	0	FALSE
gene437	0	FALSE
gene438	0	FALSE
gene439	0	FALSE
gene440	1.18954064359423	TRUE
gene441	0	FALSE
gene442	0	FALSE
gene443	0	FALSE
gene444	0	FALSE
gene445	-2.29769751930144	TRUE
gene446	0	FALSE
gene447	0	FALSE
gene448	0	FALSE
gene449	0	FALSE
gene450	0	FALSE
gene451	0	FALSE
gene452	0	FALSE
gene453	0	FALSE
gene454	-1.47154463455081	TRUE
gene455	0	FALSE
gene456	0	FALSE
gene457	0	FALSE
gene458	0	FALSE
gene459	0	FALSE
gene460	0	FALSE
gene461	0	FALSE
gene462	0	FALSE
gene463	0	FALSE
gene464	0	FALSE
gene465	0	FALSE
gene466	0	FALSE
gene467	0	FALSE
gene468	0	FALSE
gene469	0	FALSE
gene470	0	FALSE
gene471	-0.764220306300558	TRUE
gene472	0	FALSE
gene473	0	FALSE
gene474	0	FALSE
gene475	0	FALSE
gene476	0	FALSE
gene477	0	FALSE
gene478	0	FALSE
gene479	0	FALSE
gene480	0	FALSE
gene481	0	FALSE
gene482	0	FALSE
gene483	0	FALSE
gene484	0	FALSE
gene485	0	FALSE
gene486	0	FALSE
gene487	0	FALSE
gene488	0	FALSE
gene489	0	FALSE
gene490	-1.89671204035403	TRUE
gene491	0	FALSE
gene492	0	FALSE
gene493	0	FALSE
gene494	0	FALSE
gene495	0	FALSE
gene496	0	FALSE
gene497	-0.854216367413756	TRUE
gene498	-2.29476067749783	TRUE
gene499	0	FALSE
gene500	0	FALSE
gene501	0	FALSE
gene502	0	FALSE
gene503	0	FALSE
gene504	0	FALSE
gene505	0	FALSE
gene506	0	FALSE
gene507	-1.44836158223916	TRUE
gene508	0	FALSE
gene509	0	FALSE
gene510	0	FALSE
gene511	2.27543804270681	TRUE
gene512	0	FALSE
gene513	0	FALSE
gene514	0	FALSE
gene515	0	FALSE
gene516	0	FALSE
gene517	0	FALSE
gene518	0	FALSE
gene519	0	FALSE
gene520	0	FALSE
gene521	0	FALSE
gene522	1.38186053163372	TRUE
gene523	1.32597373961471	TRUE
gene524	0	FALSE
gene525	0	FALSE
gene526	0	FALSE
gene527	0	FALSE
gene528	0	FALSE
gene529	0	FALSE
gene530	0	FALSE
gene531	0	FALSE
gene532	0	FALSE
gene533	0	FALSE
gene534	0	FALSE
gene535	0	FALSE
gene536	-2.2552018815768	TRUE
gene537	0	FALSE
gene538	0	FALSE
gene539	0	FALSE
gene540	0	FALSE
gene541	0	FALSE
gene542	0	FALSE
gene543	0	FALSE
gene544	0	FALSE
gene545	0.930785352014937	TRUE
gene546	0	FALSE
gene547	0	FALSE
gene548	0	FALSE
gene549	0	FALSE
gene550	0	FALSE
gene551	0	FALSE
gene552	0	FALSE
gene553	0	FALSE
gene554	0	FALSE
gene555	1.25593043700792	TRUE
gene556	0	FALSE
gene557	0	FALSE
gene558	0	FALSE
gene559	0	FALSE
gene560	0	FALSE
gene561	0	FALSE
gene562	0	FALSE
gene563	0	FALSE
gene564	0	FALSE
gene565	0	FALSE
gene566	0	FALSE
gene567	0	FALSE
gene568	0	FALSE
gene569	0	FALSE
gene570	0	FALSE
gene571	0	FALSE
gene572	0	FALSE
gene573	0	FALSE
gene574	0	FALSE
gene575	0	FALSE
gene576	1.45399350556545	TRUE
gene577	0	FALSE
gene578	0	FALSE
gene579	0	FALSE
gene580	0	FALSE
gene581	0	FALSE
gene582	0	FALSE
gene583	0	FALSE
gene584	-1.24797634250717	TRUE
gene585	0	FALSE
gene586	0	FALSE
gene587	0	FALSE
gene588	0	FALSE
gene589	0	FALSE
gene590	0	FALSE
gene591	0	FALSE
gene592	0	FALSE
gene593	1.0002157499548	TRUE
gene594	1.81966630253009	TRUE
gene595	0	FALSE
gene596	0	FALSE
gene597	0	FALSE
gene598	0	FALSE
gene599	0	FALSE
gene600	0	FALSE
gene601	0	FALSE
gene602	0	FALSE
gene603	0	FALSE
gene604	0	FALSE
gene605	-2.87471280468162	TRUE
gene606	0	FALSE
gene607	0	FALSE
gene608	0	FALSE
gene609	0	FALSE
gene610	0	FALSE
gene611	-2.17996663483791	TRUE
gene612	0	FALSE
gene613	0	FALSE
gene614	0	FALSE
gene615	0	FALSE
gene616	0	FALSE
gene617	0	FALSE
gene618	0	FALSE
gene619	0	FALSE
gene620	0	FALSE
gene621	0	FALSE
gene622	0	FALSE
gene623	0	FALSE
gene624	0	FALSE
gene625	1.22971697204048	TRUE
gene626	0	FALSE
gene627	0	FALSE
gene628	0	FALSE
gene629	0	FALSE
gene630	0	FALSE
gene631	0	FALSE
gene632	0	FALSE
gene633	0	FALSE
gene634	0	FALSE
gene635	0	FALSE
gene636	0	FALSE
gene637	0	FALSE
gene638	0	FALSE
gene639	-1.91007371706655	TRUE
gene640	0	FALSE
gene641	0	FALSE
gene642	0	FALSE
gene643	0	FALSE
gene644	-0.760347418079618	TRUE
gene645	0	FALSE
gene646	0	FALSE
gene647	0	FALSE
gene648	0	FALSE
gene649	-1.06717526970897	TRUE
gene650	0	FALSE
gene651	0	FALSE
gene652	0	FALSE
gene653	-1.28820803028066	TRUE
gene654	0	FALSE
gene655	0	FALSE
gene656	0	FALSE
gene657	0	FALSE
gene658	0	FALSE
gene659	0	FALSE
gene660	0	FALSE
gene661	0	FALSE
gene662	0	FALSE
gene663	0	FALSE
gene664	-1.59097419079626	TRUE
gene665	0	FALSE
gene666	0	FALSE
gene667	0	FALSE
gene668	0	FALSE
gene669	2.59738422045484	TRUE
gene670	0	FALSE
gene671	0	FALSE
gene672	0	FALSE
gene673	0	FALSE
gene674	0	FALSE
gene675	0	FALSE
gene676	0	FALSE
gene677	0	FALSE
gene678	0	FALSE
gene679	0	FALSE
gene680	0	FALSE
gene681	0	FALSE
gene682	0	FALSE
gene683	0	FALSE
gene684	-1.64828765398124	TRUE
gene685	0	FALSE
gene686	0	FALSE
gene687	0	FALSE
gene688	0	FALSE
gene689	0	FALSE
gene690	0	FALSE
gene691	0	FALSE
gene692	0	FALSE
gene693	0	FALSE
gene694	0	FALSE
gene695	0	FALSE
gene696	0	FALSE
gene697	0	FALSE
gene698	0	FALSE
gene699	0	FALSE
gene700	1.45707171078539	TRUE
gene701	0	FALSE
gene702	0	FALSE
gene703	0	FALSE
gene704	0	FALSE
gene705	0	FALSE
gene706	0	FALSE
gene707	0	FALSE
gene708	0	FALSE
gene709	0	FALSE
gene710	0	FALSE
gene711	2.97482252988266	TRUE
gene712	0	FALSE
gene713	0	FALSE
gene714	0	FALSE
gene715	0	FALSE
gene716	2.97288700332865	TRUE
gene717	0	FALSE
gene718	-1.47055555583211	TRUE
gene719	0	FALSE
gene720	0	FALSE
gene721	-1.49140178749803	TRUE
gene722	0	FALSE
gene723	0	FALSE
gene724	0	FALSE
gene725	0	FALSE
gene726	0	FALSE
gene727	0	FALSE
gene728	0	FALSE
gene729	0	FALSE
gene730	0	FALSE
gene731	0	FALSE
gene732	2.17223078885581	TRUE
gene733	0	FALSE
gene734	0	FALSE
gene735	0	FALSE
gene736	2.27221336110961	TRUE
gene737	0	FALSE
gene738	0	FALSE
gene739	1.24404226691695	TRUE
gene740	0	FALSE
gene741	0.820539223670494	TRUE
gene742	0	FALSE
gene743	0	FALSE
gene744	0	FALSE
gene745	0	FALSE
gene746	0	FALSE
gene747	0	FALSE
gene748	0	FALSE
gene749	0	FALSE
gene750	1.42150567634962	TRUE
gene751	0	FALSE
gene752	0	FALSE
gene753	0	FALSE
gene754	0	FALSE
gene755	0	FALSE
gene756	0	FALSE
gene757	0	FALSE
gene758	0	FALSE
gene759	1.45673842012184	TRUE
gene760	0	FALSE
gene761	-2.64960398641415	TRUE
gene762	0	FALSE
gene763	0	FALSE
gene764	0	FALSE
gene765	0	FALSE
gene766	0	FALSE
gene767	0	FALSE
gene768	2.56484489125432	TRUE
gene769	0	FALSE
gene770	0	FALSE
gene771	0	FALSE
gene772	0	FALSE
gene773	0	FALSE
gene774	0	FALSE
gene775	0	FALSE
gene776	0	FALSE
gene777	0	FALSE
gene778	0	FALSE
gene779	2.38836069137324	TRUE
gene780	0	FALSE
gene781	0	FALSE
gene782	0	FALSE
gene783	0	FALSE
gene784	0	FALSE
gene785	0	FALSE
gene786	0	FALSE
gene787	0	FALSE
gene788	0	FALSE
gene789	0	FALSE
gene790	0	FALSE
gene791	2.28088382282294	TRUE
gene792	0	FALSE
gene793	0	FALSE
gene794	0	FALSE
gene795	0	FALSE
gene796	0	FALSE
gene797	0	FALSE
gene798	0	FALSE
gene799	0	FALSE
gene800	0	FALSE
gene801	0	FALSE
gene802	0	FALSE
gene803	0	FALSE
gene804	0	FALSE
gene805	0	FALSE
gene806	0	FALSE
gene807	0	FALSE
gene808	0	FALSE
gene809	0	FALSE
gene810	1.40785432368284	TRUE
gene811	-2.56461649382254	TRUE
gene812	0	FALSE
gene813	0	FALSE
gene814	0	FALSE
gene815	0	FALSE
gene816	0	FALSE
gene817	0	FALSE
gene818	0	FALSE
gene819	0	FALSE
gene820	0	FALSE
gene821	0	FALSE
gene822	0	FALSE
gene823	0	FALSE
gene824	0	FALSE
gene825	0	FALSE
gene826	0	FALSE
gene827	0	FALSE
gene828	0	FALSE
gene829	0	FALSE
gene830	0	FALSE
gene831	0	FALSE
gene832	-0.772032886510715	TRUE
gene833	0	FALSE
gene834	0	FALSE
gene835	0	FALSE
gene836	1.23808089602971	TRUE
gene837	0	FALSE
gene838	0	FALSE
gene839	0	FALSE
gene840	0	FALSE
gene841	0	FALSE
gene842	0	FALSE
gene843	-1.44770061469171	TRUE
gene844	0	FALSE
gene845	0	FALSE
gene846	0	FALSE
gene847	0	FALSE
gene848	0	FALSE
gene849	2.99317316827364	TRUE
gene850	0	FALSE
gene851	0	FALSE
gene852	1.82513323647436	TRUE
gene853	-1.90127141535049	TRUE
gene854	2.06218997889664	TRUE
gene855	0	FALSE
gene856	0	FALSE
gene857	2.94394840404857	TRUE
gene858	0	FALSE
gene859	0	FALSE
gene860	0	FALSE
gene861	0	FALSE
gene862	0	FALSE
gene863	0	FALSE
gene864	1.82606616691919	TRUE
gene865	0	FALSE
gene866	0	FALSE
gene867	0	FALSE
gene868	0	FALSE
gene869	0	FALSE
gene870	0	FALSE
gene871	0	FALSE
gene872	0	FALSE
gene873	0	FALSE
gene874	0	FALSE
gene875	0	FALSE
gene876	0	FALSE
gene877	-2.99802381440531	TRUE
gene878	0	FALSE
gene879	0	FALSE
gene880	0	FALSE
gene881	1.55619226506678	TRUE
gene882	0	FALSE
gene883	0	FALSE
gene884	0	FALSE
gene885	0	FALSE
gene886	0	FALSE
gene887	2.62495250534266	TRUE
gene888	0	FALSE
gene889	1.43642710737186	TRUE
gene890	0	FALSE
gene891	0	FALSE
gene892	2.4816019058344	TRUE
gene893	0	FALSE
gene894	0	FALSE
gene895	0	FALSE
gene896	0	FALSE
gene897	0	FALSE
gene898	0	FALSE
gene899	0	FALSE
gene900	0	FALSE
gene901	0	FALSE
gene902	0	FALSE
gene903	0	FALSE
gene904	0	FALSE
gene905	0	FALSE
gene906	0	FALSE
gene907	0	FALSE
gene908	0	FALSE
gene909	0	FALSE
gene910	0	FALSE
gene911	0	FALSE
gene912	0	FALSE
gene913	0	FALSE
gene914	0	FALSE
gene915	0	FALSE
gene916	2.41429656813852	TRUE
gene917	0	FALSE
gene918	0	FALSE
gene919	0	FALSE
gene920	0	FALSE
gene921	1.10412051697494	TRUE
gene922	0	FALSE
gene923	0	FALSE
gene924	0	FALSE
gene925	0	FALSE
gene926	0	FALSE
gene927	0	FALSE
gene928	0	FALSE
gene929	0	FALSE
gene930	0	FALSE
gene931	-1.21576093509793	TRUE
gene932	0	FALSE
gene933	-1.49797529244097	TRUE
gene934	0	FALSE
gene935	0	FALSE
gene936	0	FALSE
gene937	0	FALSE
gene938	-2.29962130228523	TRUE
gene939	0	FALSE
gene940	0	FALSE
gene941	0	FALSE
gene942	0	FALSE
gene943	0	FALSE
gene944	0	FALSE
gene945	0	FALSE
gene946	0	FALSE
gene947	0	FALSE
gene948	0	FALSE
gene949	0	FALSE
gene950	0	FALSE
gene951	0	FALSE
gene952	0	FALSE
gene953	0	FALSE
gene954	0	FALSE
gene955	-0.754095705400687	TRUE
gene956	0	FALSE
gene957	0	FALSE
gene958	0	FALSE
gene959	0	FALSE
gene960	0	FALSE
gene961	0	FALSE
gene962	0	FALSE
gene963	0	FALSE
gene964	0	FALSE
gene965	1.77980864880374	TRUE
gene966	0	FALSE
gene967	0	FALSE
gene968	0	FALSE
gene969	0	FALSE
gene970	0	FALSE
gene971	0	FALSE
gene972	0	FALSE
gene973	0	FALSE
gene974	0	FALSE
gene975	0	FALSE
gene976	0	FALSE
gene977	0	FALSE
gene978	0	FALSE
gene979	0	FALSE
gene980	0	FALSE
gene981	0	FALSE
gene982	0	FALSE
gene983	0	FALSE
gene984	0	FALSE
gene985	0	FALSE
gene986	0	FALSE
gene987	0	FALSE
gene988	2.3273439949262	TRUE
gene989	0	FALSE
gene990	0	FALSE
gene991	0	FALSE
gene992	0	FALSE
gene993	0	FALSE
gene994	2.2934143023449	TRUE
gene995	0	FALSE
gene996	0	FALSE
gene997	0	FALSE
gene998	0	FALSE
gene999	0	FALSE
gene1000	0	FALSE
gene1001	0	FALSE
gene1002	0	FALSE
gene1003	0	FALSE
gene1004	0	FALSE
gene1005	0	FALSE
gene1006	1.14900660223793	TRUE
gene1007	0	FALSE
gene1008	0	FALSE
gene1009	0	FALSE
gene1010	0	FALSE
gene1011	0	FALSE
gene1012	-0.821279389725532	TRUE
gene1013	0	FALSE
gene1014	0	FALSE
gene1015	0	FALSE
gene1016	0	FALSE
gene1017	0	FALSE
gene1018	0	FALSE
gene1019	0	FALSE
gene1020	0	FALSE
gene1021	0	FALSE
gene1022	0	FALSE
gene1023	0	FALSE
gene1024	0	FALSE
gene1025	0	FALSE
gene1026	0	FALSE
gene1027	0	FALSE
gene1028	0	FALSE
gene1029	0	FALSE
gene1030	0	FALSE
gene1031	0	FALSE
gene1032	-2.19237684190739	TRUE
gene1033	1.2778929406777	TRUE
gene1034	0	FALSE
gene1035	0	FALSE
gene1036	0	FALSE
gene1037	0	FALSE
gene1038	0	FALSE
gene1039	0	FALSE
gene1040	0	FALSE
gene1041	0	FALSE
gene1042	0	FALSE
gene1043	0	FALSE
gene1044	-1.57272678340087	TRUE
gene1045	0	FALSE
gene1046	0	FALSE
gene1047	-2.72549116919981	TRUE
gene1048	0	FALSE
gene1049	0	FALSE
gene1050	0	FALSE
gene1051	0	FALSE
gene1052	0	FALSE
gene1053	0	FALSE
gene1054	0	FALSE
gene1055	0	FALSE
gene1056	1.21387495816452	TRUE
gene1057	0	FALSE
gene1058	0	FALSE
gene1059	2.73800498549826	TRUE
gene1060	2.5164779718616	TRUE
gene1061	0	FALSE
gene1062	0	FALSE
gene1063	0	FALSE
gene1064	0	FALSE
gene1065	0	FALSE
gene1066	0	FALSE
gene1067	1.02361879893579	TRUE
gene1068	0	FALSE
gene1069	-1.71069734205958	TRUE
gene1070	0	FALSE
gene1071	0	FALSE
gene1072	0	FALSE
gene1073	0	FALSE
gene1074	0	FALSE
gene1075	0	FALSE
gene1076	0	FALSE
gene1077	0	FALSE
gene1078	0	FALSE
gene1079	0	FALSE
gene1080	0	FALSE
gene1081	0	FALSE
gene1082	0	FALSE
gene1083	0	FALSE
gene1084	0	FALSE
gene1085	0	FALSE
gene1086	0	FALSE
gene1087	0	FALSE
gene1088	-2.8848465308547	TRUE
gene1089	0	FALSE
gene1090	0	FALSE
gene1091	0	FALSE
gene1092	0	FALSE
gene1093	0	FALSE
gene1094	0	FALSE
gene1095	0	FALSE
gene1096	0	FALSE
gene1097	0	FALSE
gene1098	0	FALSE
gene1099	0	FALSE
gene1100	0	FALSE
gene1101	0	FALSE
gene1102	-1.52430215879576	TRUE
gene1103	0	FALSE
gene1104	0	FALSE
gene1105	0	FALSE
gene1106	0	FALSE
gene1107	0.756848330260254	TRUE
gene1108	0	FALSE
gene1109	0	FALSE
gene1110	0	FALSE
gene1111	0	FALSE
gene1112	2.88458621042082	TRUE
gene1113	0	FALSE
gene1114	0	FALSE
gene1115	2.51172970386688	TRUE
gene1116	0	FALSE
gene1117	0	FALSE
gene1118	0.909723230812233	TRUE
gene1119	0	FALSE
gene1120	-1.41475702944444	TRUE
gene1121	0	FALSE
gene1122	0	FALSE
gene1123	2.81425971264252	TRUE
gene1124	0	FALSE
gene1125	0	FALSE
gene1126	2.42778027593158	TRUE
gene1127	0	FALSE
gene1128	-2.16157069121255	TRUE
gene1129	0	FALSE
gene1130	0	FALSE
gene1131	0	FALSE
gene1132	0	FALSE
gene1133	0	FALSE
gene1134	0	FALSE
gene1135	0	FALSE
gene1136	0	FALSE
gene1137	0	FALSE
gene1138	0	FALSE
gene1139	0	FALSE
gene1140	0	FALSE
gene1141	0	FALSE
gene1142	1.32639832177665	TRUE
gene1143	0	FALSE
gene1144	0	FALSE
gene1145	0	FALSE
gene1146	0	FALSE
gene1147	0	FALSE
gene1148	0	FALSE
gene1149	0	FALSE
gene1150	0	FALSE
gene1151	0	FALSE
gene1152	0	FALSE
gene1153	2.56596698291833	TRUE
gene1154	0	FALSE
gene1155	0	FALSE
gene1156	0	FALSE
gene1157	0	FALSE
gene1158	0	FALSE
gene1159	0	FALSE
gene1160	-1.13345007179305	TRUE
gene1161	0	FALSE
gene1162	0	FALSE
gene1163	0	FALSE
gene1164	1.04332766658626	TRUE
gene1165	-1.04542542644776	TRUE
gene1166	0	FALSE
gene1167	0	FALSE
gene1168	0	FALSE
gene1169	0	FALSE
gene1170	0	FALSE
gene1171	0	FALSE
gene1172	0	FALSE
gene1173	0	FALSE
gene1174	0	FALSE
